date,productId,currency,price
20211597,613,USD,50.64
20220127,575,JPY,97.57
20214004,17,JPY,176.51
20206842,454,EUR,126.41
20207796,781,USD,390.39
20200438,327,GBP,135.67
20208206,,INVALID,N/A
20229179,283,JPY,350.71
20204465,698,CNY,84.17
20210974,963,CNY,45.85
,578,JPY,FREE
20203606,972,GBP,12.1
20207238,293,JPY,356.63
20211584,341,USD,100.2
20211724,766,CNY,393.84
abc,,EUR,-100
20205714,199,USD,23.05
,,GBP,-100
20221005,573,GBP,284.4
20226599,7,EUR,25.88
20203801,799,JPY,297.06
20227829,438,CNY,253.24
20229344,972,CNY,265.62
20200994,192,JPY,296.02
20211912,202,USD,449.57
20204904,666,CNY,333.09
20204113,789,USD,454.54
20228474,732,USD,388.48
20205905,317,EUR,238.54
20214411,651,CNY,9.99
20215811,742,EUR,24.33
20228967,584,EUR,64.99
,999999,INVALID,FREE
20240230,853,EUR,
20201041,165,CNY,357.63
20221932,779,CNY,178.86
20219078,901,GBP,292.29
20205200,600,EUR,399.38
20221683,876,CNY,371.38
20219809,,INVALID,418.75
20221859,296,INVALID,FREE
20206326,129,USD,457.79
20218366,13,EUR,408.08
20206400,103,GBP,171.04
20223403,194,EUR,454.85
20201881,303,JPY,493.55
20203264,133,EUR,343.51
20208798,965,EUR,283.07
20213372,526,JPY,352.47
20226681,8,GBP,324.14
20223695,62,GBP,207.39
20213032,41,EUR,238.08
20206944,78,CNY,141.36
20219050,690,GBP,447.57
20226249,159,JPY,376.27
20202222,769,USD,433.91
20224134,723,USD,357.57
20230250,201,EUR,345.21
20205387,258,EUR,208.49
20208372,364,USD,499.56
20213277,25,EUR,352.28
20230784,531,JPY,43.68
20210885,794,EUR,400.78
20215327,940,USD,447.79
20200511,350,USD,225.34
20206108,165,EUR,318.54
20206281,187,EUR,324.04
20222723,61,EUR,283.08
20210127,407,GBP,16.69
20226138,893,USD,409.82
20221950,124,EUR,170.07
20221773,752,GBP,399.24
20219001,909,CNY,46.1
20211740,86,CNY,357.84
20214994,720,USD,384.08
20217270,260,CNY,229.84
20220198,328,GBP,468.08
20228897,71,EUR,149.25
20221359,356,USD,230.81
20228401,680,USD,29.18
20222209,378,GBP,171.98
20215316,193,GBP,97.49
20207992,681,GBP,263.82
20215206,721,JPY,54.86
20200457,927,CNY,123.73
20206102,535,EUR,7.98
20214024,514,EUR,412.88
20206639,407,USD,189.46
20213776,672,CNY,118.14
20229597,951,USD,349.08
20219012,925,USD,170.32
20222082,969,GBP,225.74
20208074,203,GBP,160.87
20208971,119,USD,243.23
20220529,999999,USD,32.27
20218131,605,EUR,344.32
20224762,837,JPY,290.41
20211316,546,JPY,257.14
20209667,219,JPY,432.94
20203098,308,GBP,30.67
20218530,653,EUR,111.47
20228066,121,USD,136.45
20202320,54,JPY,27.07
abc,192,GBP,FREE
20217309,262,GBP,53.92
20228456,818,JPY,236.69
20200991,60,CNY,441.72
20209804,411,JPY,207.24
20210698,769,JPY,89.46
20226142,212,CNY,475.32
20226569,120,USD,49.2
20218193,199,CNY,271.52
20231171,515,GBP,129.24
20206847,224,USD,237.38
20210926,989,EUR,349.31
20211036,720,CNY,433.19
20205260,69,EUR,288.17
20216136,692,USD,436.81
20226181,914,JPY,410.75
20215376,124,USD,107.81
20230497,761,USD,493.82
20204463,189,JPY,13.22
20230005,622,EUR,150.79
20218239,732,JPY,411.3
20202332,401,CNY,440.87
20223317,746,GBP,492.45
20215688,20,JPY,291.15
20208618,489,GBP,405.69
20209040,409,GBP,244.74
20229382,72,JPY,409.11
20207816,231,JPY,417.98
20203141,793,GBP,421.71
20214461,594,USD,291.43
20200346,533,EUR,124.14
20216121,667,EUR,379.32
20205135,530,JPY,120.57
20230909,602,CNY,62.32
,698,USD,N/A
20221304,27,USD,298.58
20215648,410,USD,405.16
20201731,15,CNY,345.19
20202773,949,EUR,207.66
20230725,427,USD,403.5
20204463,62,JPY,463.18
20204672,862,GBP,145.64
20212927,272,GBP,156.69
20209387,684,GBP,291.37
20213144,971,USD,224.88
20227124,974,JPY,102.97
20219010,12,GBP,379.7
20230704,334,JPY,354.85
20240230,-1,JPY,-100
20218236,472,JPY,211.12
20206505,549,CNY,301.05
20220144,630,USD,198.66
20217493,406,USD,30.33
20201850,613,GBP,12.4
,949,GBP,
20225776,360,EUR,497.65
20217437,167,GBP,10.03
20202007,991,CNY,345.33
20209546,736,USD,421.06
20230717,511,JPY,153.57
20200857,551,JPY,230.37
20221743,985,JPY,383.91
20214698,321,JPY,87.21
20201821,434,GBP,63.83
20213307,365,EUR,26.26
20216214,900,USD,409.66
20210476,300,USD,397.99
20228143,192,CNY,316.56
20202979,193,CNY,327.32
20218074,160,GBP,205.73
20221593,771,USD,317.64
20202977,187,USD,429.69
20210039,282,CNY,99.44
20211462,56,GBP,190.89
20222722,78,USD,186.67
20229152,894,JPY,377.45
20227561,922,CNY,495.3
20227348,2,USD,316.62
20203723,724,JPY,18.86
20203132,147,EUR,185.53
20210745,485,GBP,218.31
,999999,,
20225280,XYZ,EUR,438.14
20227732,61,GBP,449.81
20217795,725,USD,130.41
20228785,534,EUR,330.02
20225901,878,USD,262.33
20216622,417,EUR,383.04
20221998,251,JPY,193.55
20200440,483,GBP,27.07
20216342,205,GBP,417.14
20222077,488,USD,194.03
20218972,773,CNY,13.03
20228386,827,EUR,159.08
20221093,111,EUR,395.19
20201293,311,USD,494.68
20208937,746,JPY,296.15
20207712,973,JPY,468.44
20228959,550,EUR,329.64
20208705,251,EUR,85.96
20226257,387,USD,465.17
20203214,497,USD,168.74
20201078,126,USD,17.35
20218956,56,USD,50.43
20202199,999999,CNY,FREE
20201941,920,EUR,112.12
20215533,174,EUR,374.88
20215389,999999,CNY,FREE
20221569,807,USD,440.28
20227615,733,USD,190.79
20217476,922,JPY,316.95
20225326,764,EUR,421.21
abc,999999,USD,
20219099,980,JPY,388.98
20222926,906,USD,169.68
20200688,903,CNY,436.88
20222522,551,USD,168.47
20213343,386,GBP,65.26
20219666,44,EUR,204.64
20207943,292,GBP,237.24
20201472,116,JPY,18.52
20201201,557,USD,299.79
20222095,777,USD,436.04
20203309,540,GBP,59.26
,-1,INVALID,49.32
20215558,950,USD,8.92
,XYZ,CNY,FREE
,328,INVALID,FREE
20222647,558,CNY,285.45
20211703,858,JPY,63.44
20207294,557,USD,7.77
,XYZ,USD,N/A
20222538,999,CNY,135.0
20200179,568,EUR,17.69
20214961,277,USD,193.16
20224249,682,USD,441.19
20213780,552,USD,92.17
20218894,497,USD,68.47
abc,-1,EUR,FREE
20210443,888,CNY,92.75
abc,999999,,-100
20222418,81,JPY,63.48
20219275,974,GBP,424.72
20205136,327,EUR,152.39
20229354,976,GBP,225.93
20215661,749,EUR,344.27
20226949,765,GBP,404.53
20213262,430,JPY,247.81
20222713,1,EUR,251.5
,594,INVALID,FREE
20219183,850,GBP,408.68
20220309,429,USD,50.1
20209023,398,JPY,27.18
20222600,671,JPY,92.39
20229396,392,EUR,345.56
20208502,912,CNY,342.87
20205227,167,USD,250.07
20211134,686,GBP,416.03
20214253,445,JPY,233.76
20228666,149,CNY,193.67
20200130,544,CNY,306.29
20227088,844,JPY,345.23
20213051,106,USD,248.36
20227673,615,EUR,4.54
20209757,395,CNY,74.84
20215710,300,EUR,207.54
20218881,923,CNY,490.17
20209489,130,EUR,372.11
20209082,697,JPY,48.31
20204575,772,JPY,122.94
20240230,-1,INVALID,-100
abc,-1,INVALID,138.05
20202159,733,GBP,N/A
20214346,784,EUR,143.39
20223974,625,GBP,313.72
20216468,829,GBP,485.78
20202834,293,GBP,4.38
20223223,842,EUR,124.08
20230215,214,GBP,124.8
20230352,476,EUR,103.65
20220469,611,USD,213.99
20201345,491,GBP,221.95
20223150,237,CNY,175.07
20218090,229,JPY,280.95
20225287,146,USD,338.35
20225043,567,JPY,42.19
20217954,984,EUR,444.81
20218987,897,CNY,369.26
20216703,895,CNY,198.9
20227977,417,CNY,405.9
20208398,864,GBP,269.2
abc,999999,,-100
20209489,591,GBP,403.86
20201431,311,GBP,28.33
20211415,769,GBP,276.49
20207160,411,CNY,42.21
20214173,664,GBP,215.3
20210089,417,GBP,16.78
20217822,951,CNY,259.48
20214503,635,GBP,247.28
20227771,566,USD,79.49
20213184,212,GBP,107.22
20218146,825,GBP,124.83
20203272,49,USD,227.33
20202979,124,USD,59.96
20226313,398,GBP,348.59
20229572,539,CNY,441.08
20210276,4,GBP,186.44
20221319,99,USD,282.27
20218399,293,USD,360.64
20218010,910,JPY,337.23
20213852,164,EUR,473.56
20230089,799,EUR,27.37
20222057,265,USD,137.14
20219916,279,CNY,353.76
20222726,568,CNY,391.61
20203374,910,USD,370.22
20215430,873,EUR,441.18
20222563,120,USD,140.4
20216557,982,CNY,306.08
20223470,766,EUR,52.33
20204776,100,JPY,339.18
20222609,809,GBP,110.66
20206030,188,GBP,78.05
20209367,317,EUR,375.85
20225329,846,CNY,263.55
20206662,713,CNY,153.05
,368,,-100
abc,,INVALID,-100
20220722,505,EUR,480.42
20204891,821,USD,472.91
20222986,880,USD,497.71
20218517,840,USD,184.79
20227541,702,JPY,109.63
20220641,270,CNY,486.35
20220883,414,JPY,223.3
20204585,481,EUR,85.84
20230325,686,CNY,418.69
20225833,367,JPY,441.19
20208639,771,CNY,194.5
20217330,704,JPY,118.08
20205214,596,GBP,406.49
20229915,946,GBP,220.29
20206399,520,CNY,436.27
20200287,292,GBP,428.65
20214940,227,EUR,121.84
20200392,58,USD,464.15
20226648,1,CNY,114.64
20208150,841,CNY,121.29
20202607,393,GBP,476.82
20228541,461,JPY,478.34
20227743,873,CNY,499.75
20205496,146,JPY,168.46
20211667,101,USD,82.69
20221922,826,JPY,498.1
20203173,490,CNY,446.61
20217230,327,JPY,44.98
20218199,795,CNY,218.88
20231214,905,JPY,454.75
20222434,835,CNY,422.56
20214147,27,JPY,181.16
20226815,848,USD,186.81
20200635,947,USD,243.29
20217866,847,GBP,198.72
20213919,242,EUR,393.82
20212187,614,CNY,40.6
20208205,847,JPY,102.42
20240230,,EUR,N/A
20209108,140,EUR,250.01
20229876,13,EUR,249.92
abc,XYZ,GBP,-100
20200857,379,GBP,491.39
20210375,83,CNY,418.8
20213404,423,CNY,348.85
20227413,846,GBP,457.05
abc,999999,INVALID,
20213883,928,JPY,128.17
20220223,943,USD,31.45
20226762,737,EUR,117.57
,,CNY,FREE
20207868,877,USD,122.9
20216491,997,JPY,462.06
20210434,137,USD,106.03
20228939,734,EUR,53.41
20227724,128,GBP,381.95
20230632,778,JPY,218.45
20219803,573,JPY,491.96
20207501,62,GBP,497.29
20209146,788,CNY,146.09
20201544,93,USD,423.63
20212350,380,EUR,379.33
20222447,600,GBP,55.82
20221740,200,USD,478.93
20204627,355,EUR,195.34
20240230,553,CNY,-100
20224751,88,USD,98.14
20212884,708,CNY,434.71
20203422,883,GBP,367.04
20212609,208,JPY,125.48
20226761,163,USD,439.5
20210539,128,EUR,322.2
20228152,51,USD,23.41
20222626,632,GBP,111.82
20202098,814,JPY,429.77
20202953,713,EUR,106.74
20211423,119,JPY,160.04
20208146,391,EUR,81.2
20218636,365,GBP,361.1
20215395,234,JPY,136.85
20203173,995,USD,275.52
20202328,405,GBP,153.96
20206932,535,CNY,119.39
20226044,244,JPY,411.93
20223767,594,CNY,63.76
20230679,478,JPY,388.31
20212505,895,CNY,97.85
20205636,311,USD,154.63
20213427,74,JPY,485.52
20218773,847,JPY,112.58
20213562,484,CNY,212.02
20213598,625,JPY,381.09
20219556,610,CNY,118.9
20217449,492,EUR,389.19
20208720,358,JPY,14.9
20209782,572,EUR,175.49
20227435,308,USD,128.46
20240230,999999,INVALID,FREE
20219586,735,CNY,484.18
20229733,524,GBP,80.97
20200771,622,JPY,285.95
20216573,326,EUR,430.0
20208532,726,GBP,322.79
20228327,905,USD,277.86
20200141,167,CNY,424.92
,73,,
20212003,810,EUR,261.99
20212102,333,EUR,389.16
20207966,508,EUR,222.11
20205741,690,CNY,93.53
20223396,8,USD,128.84
20217505,236,CNY,444.84
20226782,409,GBP,243.09
20213047,995,USD,77.39
20226215,572,GBP,388.91
20221818,234,EUR,25.46
20230113,424,JPY,331.02
20203970,496,JPY,168.48
20201877,238,EUR,29.41
20200419,834,GBP,50.9
20220019,866,USD,483.57
20201061,676,GBP,419.28
20222700,978,CNY,24.31
20220103,87,EUR,128.17
20212828,66,EUR,89.23
20230593,712,USD,373.52
20224866,387,GBP,113.34
20218323,165,GBP,411.69
20220974,726,CNY,394.25
20216035,479,CNY,295.64
20201056,415,USD,124.67
20219041,737,USD,250.88
20228162,38,EUR,372.6
20207193,488,JPY,18.56
20222051,559,EUR,219.99
20216626,393,EUR,482.59
20209487,714,USD,480.86
20227701,657,EUR,464.6
abc,164,JPY,FREE
20217628,405,GBP,499.99
20209526,774,JPY,88.37
20203929,693,JPY,288.61
20229584,898,EUR,303.01
20224898,71,JPY,469.74
20212637,880,GBP,469.14
20208036,808,USD,21.4
20214630,896,USD,279.99
20218823,680,USD,63.02
20224207,885,GBP,249.46
20225361,779,USD,198.67
20222001,494,EUR,154.75
20216545,781,GBP,323.65
20211709,725,GBP,49.36
20221445,136,GBP,132.16
20202029,220,USD,42.49
20220996,556,CNY,182.34
20206316,785,USD,65.05
20202249,614,EUR,423.19
20204444,494,GBP,495.69
20217099,367,CNY,299.73
20207522,709,GBP,85.58
20202857,184,GBP,497.51
20222152,312,JPY,494.04
20218989,123,CNY,136.13
20229722,452,JPY,126.83
20208618,390,GBP,245.64
20227746,562,USD,4.27
20206540,451,USD,242.91
20208005,712,USD,337.97
20213115,846,USD,109.14
20225752,547,EUR,281.31
20215844,370,USD,282.65
20202933,23,USD,421.03
20211881,759,CNY,61.69
20210714,157,EUR,68.87
20218540,448,EUR,220.98
20207329,385,CNY,33.9
20224867,383,CNY,299.62
20211566,423,JPY,470.44
20210901,9,JPY,342.83
20209486,601,CNY,77.67
20222644,896,JPY,301.9
20201513,824,USD,103.9
20209265,423,GBP,182.14
20216236,379,USD,367.17
20205062,261,JPY,95.37
20227622,18,JPY,343.15
20210840,692,CNY,390.14
20211141,986,GBP,8.67
20214252,447,CNY,317.08
20221109,329,USD,364.17
20205309,982,GBP,394.82
20209908,395,CNY,199.54
20209429,538,EUR,50.66
20228803,373,USD,69.5
20217562,446,GBP,174.79
20202743,303,CNY,490.14
20229747,471,JPY,370.28
20206726,561,USD,165.89
20202904,476,GBP,83.84
abc,86,CNY,
20227518,57,EUR,362.68
20228790,303,EUR,459.46
20201169,609,EUR,208.95
20240230,XYZ,CNY,235.8
20205356,747,USD,336.08
20225840,70,JPY,271.19
20219924,391,USD,289.47
20214053,996,GBP,427.12
20202595,607,USD,408.33
20224682,733,USD,479.64
20220335,137,GBP,381.48
20229944,532,USD,239.28
20228602,70,EUR,417.48
20230861,775,GBP,363.53
20210327,15,CNY,226.62
20221255,372,GBP,7.42
20216925,580,USD,288.19
20207920,761,CNY,53.65
20206546,387,CNY,358.81
20208448,658,JPY,280.32
20205561,148,EUR,163.68
20219299,410,USD,66.68
20223837,530,EUR,270.36
20207232,XYZ,CNY,
20204069,643,EUR,280.58
20229964,863,JPY,159.24
20202726,765,EUR,88.24
20227506,157,GBP,29.11
20211010,830,GBP,403.7
20222533,300,EUR,361.91
20206212,901,CNY,498.45
20207726,695,USD,38.74
20208439,419,EUR,108.82
20205968,397,CNY,158.21
20213367,445,CNY,425.15
20227637,177,GBP,155.97
20200476,598,CNY,458.45
20231179,61,CNY,-100
20200526,581,USD,399.44
20229048,462,EUR,124.44
20207798,890,EUR,152.35
20220113,584,CNY,326.43
20200978,567,GBP,42.58
20211688,793,GBP,443.24
20227805,-1,JPY,N/A
20202628,449,GBP,426.96
20200123,-1,,-100
20216157,499,USD,474.27
20207278,233,GBP,217.37
20230666,985,JPY,317.6
20229961,502,CNY,27.35
20227218,538,EUR,80.75
20216864,612,CNY,419.22
20205499,982,CNY,125.98
20221669,546,GBP,244.56
20220388,251,USD,31.15
20220579,885,CNY,153.37
20213756,441,EUR,113.28
20230781,147,GBP,365.18
20204438,167,USD,154.79
20207441,562,GBP,50.44
20218511,828,JPY,160.28
20205377,405,EUR,38.17
20208564,151,USD,445.3
20216609,271,CNY,490.96
20205401,257,USD,304.18
20204473,94,GBP,446.79
20229800,754,EUR,237.84
20226373,240,JPY,315.62
20214744,325,JPY,380.63
20213916,451,GBP,232.05
20208308,498,USD,124.14
20224584,331,EUR,499.08
20223450,241,EUR,201.17
20226728,16,EUR,51.45
20204281,605,EUR,457.31
20215796,554,CNY,312.74
20221757,684,JPY,132.8
20221716,-1,GBP,FREE
20206017,874,CNY,190.93
20230814,553,CNY,120.52
20212905,40,CNY,338.92
20216898,749,USD,432.36
20217363,99,USD,42.67
20208047,813,GBP,139.68
20214618,472,EUR,9.0
20229591,628,EUR,73.15
,-1,,
20226157,483,EUR,284.3
20206247,888,EUR,314.35
20217375,374,EUR,338.27
20214475,60,JPY,243.89
20229273,452,USD,149.56
20219839,674,EUR,316.49
20221790,456,EUR,204.79
20222757,163,USD,186.42
abc,999999,INVALID,FREE
20207247,676,EUR,88.41
20224916,578,JPY,158.59
20210941,378,CNY,227.33
20228062,345,CNY,158.45
20205649,346,USD,221.46
20204097,948,USD,302.21
20205166,390,JPY,114.17
20203448,524,EUR,473.95
20206460,183,USD,49.3
20221599,325,CNY,145.61
20229919,314,GBP,154.98
20218904,586,USD,365.45
20222973,874,CNY,444.04
20204924,111,GBP,450.64
20205761,965,EUR,18.15
20221352,324,GBP,22.79
20211923,89,EUR,204.28
20214538,239,EUR,12.38
20205938,500,GBP,377.33
20208310,278,EUR,184.92
20216682,519,USD,312.4
20222067,985,USD,496.81
20212164,168,GBP,254.99
20203005,392,EUR,346.57
20213362,780,JPY,469.99
20210252,14,GBP,207.87
20223164,27,EUR,191.38
20216621,221,GBP,171.63
20211216,253,USD,494.86
20200250,477,JPY,442.15
20223653,303,GBP,252.47
20220904,749,JPY,446.07
20225998,47,CNY,193.34
20220956,197,EUR,145.12
20203741,328,CNY,307.81
20215344,870,CNY,86.35
20229024,376,USD,171.87
20212470,447,USD,185.47
20227987,587,USD,432.49
20218927,798,CNY,312.05
20204318,233,EUR,319.75
20214646,45,EUR,184.29
20211827,664,JPY,143.69
20207931,688,USD,182.11
20208815,142,EUR,497.67
20202200,446,EUR,347.75
20208528,465,GBP,403.79
20229914,449,GBP,255.55
20213557,977,EUR,222.91
20228790,87,USD,307.18
20227088,293,GBP,267.23
20202092,659,CNY,491.34
20203885,153,EUR,137.02
20222164,326,JPY,159.91
20200934,408,GBP,452.21
20208620,106,JPY,64.13
20214368,741,USD,474.55
20204261,416,USD,393.33
20227741,623,JPY,102.25
20209428,239,EUR,301.13
20223781,837,USD,284.45
20217164,527,USD,191.62
20217020,483,JPY,36.19
20208711,39,EUR,7.13
20211326,615,JPY,245.84
20216532,109,JPY,408.53
20211730,388,USD,471.14
20220566,77,CNY,429.66
20211936,956,GBP,450.74
20205446,795,EUR,118.21
20211028,118,CNY,343.73
20212203,721,CNY,365.49
20218995,711,JPY,187.05
20206090,467,GBP,335.07
20222798,379,CNY,98.71
20223046,9,JPY,218.37
,999999,JPY,
20222178,411,JPY,153.46
20221552,404,USD,470.25
20205764,614,GBP,370.66
20224583,772,EUR,108.74
20219584,796,USD,417.11
20202773,175,GBP,369.67
20223856,239,JPY,479.28
20203608,684,CNY,262.99
20210188,38,USD,84.3
20216818,685,EUR,15.23
20200225,614,USD,193.01
20211187,-1,,-100
20223850,659,GBP,180.71
20219887,646,EUR,310.94
20240230,XYZ,INVALID,
20203972,968,CNY,113.93
20219519,515,JPY,338.26
20206830,364,JPY,454.02
20213984,476,GBP,421.77
20208364,463,JPY,76.95
20227516,661,USD,394.18
20206885,14,USD,281.35
20201349,846,GBP,478.15
20204110,825,USD,307.13
,999999,USD,FREE
20209894,287,JPY,17.32
20216374,969,GBP,315.15
20201012,707,JPY,65.9
20229272,629,EUR,424.83
20228011,73,USD,135.0
,XYZ,,254.47
20216625,139,USD,137.32
20227486,508,CNY,221.74
abc,,USD,365.09
20208704,946,USD,61.99
20202042,704,EUR,484.58
20216756,845,JPY,275.66
20213345,398,EUR,491.27
20200440,907,USD,496.15
20204012,328,JPY,402.56
20208523,885,GBP,44.2
20210963,595,JPY,124.23
20227978,924,USD,412.27
20214489,140,EUR,5.16
20218282,594,EUR,151.04
,999999,CNY,495.03
20209376,313,GBP,452.58
20212164,858,EUR,478.44
20229908,411,JPY,137.46
20202428,843,GBP,216.45
20216255,813,EUR,388.41
20228211,544,JPY,442.99
20217928,272,EUR,176.55
20230348,656,EUR,232.28
20203943,966,EUR,183.01
abc,XYZ,GBP,318.39
20202466,654,EUR,132.19
20207639,767,JPY,414.78
20213859,153,GBP,128.43
20209431,846,CNY,171.37
20221582,590,CNY,453.27
20203510,405,EUR,231.31
20206950,-1,JPY,N/A
20209638,776,GBP,294.96
,431,CNY,
20224800,189,GBP,468.05
20214164,349,USD,116.44
20225519,795,GBP,157.71
,,USD,N/A
20222113,927,EUR,122.33
20201485,363,USD,15.96
,903,CNY,N/A
20240230,XYZ,INVALID,279.86
20218108,724,EUR,346.96
20213205,656,CNY,400.37
20220307,392,JPY,282.49
20208945,23,GBP,431.73
20215581,494,JPY,98.8
20207482,598,USD,207.35
20221030,55,JPY,153.31
20224754,340,GBP,16.28
20213440,15,GBP,121.82
20217783,987,GBP,431.25
20228281,830,CNY,54.06
20240230,XYZ,GBP,N/A
20211052,756,JPY,177.62
20202902,440,CNY,313.92
20215700,382,USD,34.17
20211324,545,CNY,118.68
20224027,149,GBP,403.22
,,GBP,263.34
20225241,989,JPY,468.98
20204244,818,EUR,144.13
20218423,857,JPY,138.99
20209538,552,USD,147.18
20229732,184,USD,18.23
20202874,543,JPY,163.49
20218247,732,CNY,414.95
20219021,420,USD,303.77
20219473,907,GBP,447.74
20209385,93,CNY,159.39
20208903,207,USD,253.64
20221682,256,USD,26.81
20215145,885,JPY,18.67
20209479,573,CNY,331.34
20224410,492,EUR,355.42
20205559,659,USD,171.92
20222844,264,USD,227.79
20222224,320,CNY,103.41
20201721,873,GBP,46.75
,442,,N/A
20215110,278,USD,475.79
20231123,386,JPY,288.9
,-1,EUR,-100
20225479,879,EUR,198.83
20209572,426,JPY,472.77
20207251,664,EUR,36.3
20211315,456,USD,431.96
20214417,512,EUR,281.96
20201319,78,EUR,48.28
20213354,481,USD,217.68
20225386,65,GBP,388.08
20216417,980,EUR,11.73
20204245,965,EUR,467.53
20213459,80,CNY,327.95
20218388,270,USD,446.83
20211349,159,EUR,188.66
20223482,348,CNY,192.43
20204345,482,CNY,485.86
20210579,354,GBP,143.45
20211738,654,GBP,90.44
,999999,JPY,483.78
20224899,544,JPY,151.25
20217096,197,USD,398.97
20208833,794,CNY,177.1
20226652,201,USD,65.35
20225147,902,JPY,389.86
20205553,147,CNY,413.47
20221268,71,GBP,419.1
20218151,818,EUR,163.1
20203499,603,GBP,378.93
20200582,703,GBP,459.93
20206442,666,CNY,144.7
20212687,389,USD,331.58
20222903,450,EUR,314.44
20217162,526,EUR,104.05
20210265,374,EUR,17.82
20230041,80,CNY,444.85
20202518,1,CNY,70.85
20222411,892,EUR,119.68
20217103,642,USD,66.6
20210893,652,EUR,89.68
20225131,603,JPY,154.91
20223684,915,EUR,482.24
20219981,583,EUR,273.43
20227720,439,GBP,167.67
20216677,56,CNY,408.66
20227776,809,JPY,326.16
20209643,908,EUR,200.67
20222047,336,EUR,471.65
20216348,825,EUR,486.51
20229268,366,USD,250.38
20209671,267,USD,35.06
20216569,639,EUR,392.48
20205346,531,EUR,339.13
20204113,263,EUR,14.8
20205677,628,EUR,349.34
20206224,41,GBP,225.73
20209550,249,CNY,74.49
20212228,530,GBP,425.09
20201147,646,EUR,158.04
abc,-1,USD,
20226256,723,CNY,383.73
20225439,507,JPY,255.7
20206936,679,JPY,42.5
20226319,126,USD,43.65
20223256,223,JPY,148.09
20221685,811,USD,459.53
20207078,865,EUR,169.47
20240230,999999,GBP,335.1
20219751,75,JPY,340.0
20200190,450,GBP,489.62
20204737,295,GBP,38.16
20206730,926,GBP,31.3
20229688,101,GBP,106.12
20202544,885,USD,486.31
20202144,588,JPY,314.98
20209396,754,EUR,458.77
20213230,916,CNY,39.82
20227618,876,GBP,435.58
abc,,INVALID,FREE
20214931,446,USD,188.65
20216752,744,GBP,353.11
20200456,14,EUR,221.2
20230965,860,CNY,244.8
20216245,270,JPY,252.2
20221701,310,JPY,161.97
20227584,642,CNY,420.72
20217058,344,CNY,52.27
20209176,437,EUR,264.12
20208221,455,CNY,5.87
20227526,337,JPY,237.11
20229593,834,GBP,489.73
20208473,86,EUR,241.68
20215933,397,JPY,8.02
20204369,820,GBP,204.77
20219995,282,EUR,136.46
20225936,998,GBP,271.39
20204158,570,JPY,168.54
20210745,280,CNY,267.04
20215790,459,CNY,341.05
,,GBP,FREE
20206729,569,JPY,391.11
20227426,510,JPY,269.44
20200678,354,USD,327.93
20220055,878,GBP,160.73
20204222,605,EUR,8.37
20226151,517,CNY,423.86
20211697,756,EUR,131.83
abc,XYZ,CNY,FREE
20213956,140,USD,386.93
20205773,492,EUR,373.63
20219958,281,JPY,90.41
20212032,335,JPY,262.45
20211735,489,CNY,330.44
20228923,857,CNY,3.41
20208587,349,CNY,42.78
20205772,806,JPY,11.84
20220429,149,JPY,150.35
20223265,974,EUR,306.79
20227764,953,CNY,462.86
20224011,520,GBP,383.77
20204901,58,GBP,468.3
20216964,629,JPY,216.07
20217553,374,GBP,456.62
20226135,464,EUR,47.21
,,JPY,N/A
20226392,,CNY,
20226961,271,GBP,419.69
20229915,976,JPY,349.34
20218548,784,JPY,74.09
20202326,146,EUR,148.98
20203236,87,JPY,311.22
20216047,208,EUR,295.66
20220621,173,GBP,284.37
20220852,306,EUR,232.06
20205897,931,USD,44.62
20209780,218,GBP,266.27
20226637,567,EUR,392.41
20201016,375,JPY,123.67
20200918,818,EUR,251.39
20210625,386,GBP,490.27
20223973,544,USD,372.64
20226317,909,USD,393.06
20213741,232,EUR,479.71
20209126,917,EUR,498.08
20226516,655,CNY,425.54
20219770,203,CNY,457.55
20223317,663,JPY,375.24
20215610,642,EUR,4.56
20222787,855,CNY,231.29
20211722,751,JPY,247.36
20212302,119,EUR,219.67
,-1,CNY,
20208861,182,USD,121.64
,-1,JPY,
20204844,XYZ,CNY,280.72
20211920,774,GBP,471.38
,999999,EUR,
20217523,726,GBP,435.34
20218429,156,USD,227.98
20218048,219,JPY,47.83
abc,XYZ,INVALID,
20210574,103,USD,213.81
20212394,525,CNY,132.35
20227762,82,USD,215.58
20207323,267,GBP,50.49
20223617,797,USD,105.5
20229689,473,CNY,85.06
20226098,187,JPY,396.35
20220793,238,INVALID,FREE
20221629,895,CNY,28.98
20201879,935,GBP,174.56
20201893,40,GBP,430.53
20203905,969,GBP,256.71
20205318,25,USD,352.05
20215818,418,EUR,458.9
abc,XYZ,INVALID,334.95
20208390,357,EUR,184.17
20224008,353,CNY,159.94
20203477,36,EUR,70.12
20218563,993,USD,218.19
20218945,427,CNY,119.46
20208503,510,GBP,111.97
20202974,988,JPY,363.77
20217247,228,USD,464.87
20219168,669,GBP,149.27
20225113,406,JPY,125.91
20228284,635,EUR,318.59
20222968,179,USD,370.28
20215675,205,GBP,64.37
20211117,673,EUR,95.6
20216085,753,USD,330.27
20230003,6,EUR,433.87
20225870,679,JPY,220.06
20225047,854,CNY,37.65
20202820,627,EUR,367.67
abc,-1,EUR,449.99
20218513,872,USD,439.19
20210403,618,JPY,255.27
20216603,915,JPY,108.49
20210722,389,JPY,175.96
20212095,911,JPY,48.1
,999999,USD,459.15
20228536,879,JPY,400.15
20240230,999999,JPY,
20204140,778,JPY,83.58
